web-scraper-order,web-scraper-start-url,image-src,title,price,stock,view,sale,item-id
"1561570009-140","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/493ef76e788d8d8fd02b2c72e1ca682d_tn","Bút nước khủng long nhiều mẫu","₫5.000","0","0","0","2253745734"
"1561570009-54","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/39a9d04fbd4f566cdef3a181eabbbcc3_tn","Bút chì GStar 2b","₫2.000","98","11","0","2203666344"
"1561570009-149","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f39dc3c9cb41fe086dcb4b3ffd250da0_tn","Hộp bút có gương soi","₫32.000","0","0","0","2239667815"
"1561570015-293","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/db16ccfba0e997b644d87b741856c2c7_tn","Bóp viết nhựa mèo","₫20.000","2","12","0","2306630401"
"1561570021-476","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/b87f6afd7f55a310432e0ac7452a44f0_tn","Gôm lắp ráp","₫9.000","21","25","2","1985148612"
"1561570009-94","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/a20524d43e6efa7562d78d44e728b7b2_tn","Bút nước mắt kiếng","₫5.000","7","18","0","2172678077"
"1561570015-394","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/054c9e7fdee2a1db1e8c4e52232409f9_tn","Bút dạ quang 2 đầu - Mã ML-2007","₫6.000","24","9","0","2306630390"
"1561570015-297","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/16beba0eba965a814a2dc23c7a03f567_tn","Bút chì màu sáp hình con gà - 12 màu","₫18.000","100","4","0","2301516884"
"1561570009-75","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f34576015ffdfcd4e50cd8ca2bd6f095_tn","Bút nước đen hươu","₫5.000","0","0","0","2195124570"
"1561570015-370","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/9229b8995a2a096b2621d8dfb423b949_tn","Bóp viết Simili - Mã 9511B","₫16.000","50","5","0","2317192673"
"1561570009-215","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/2dad97c0fdf89bf09a66ae8d278b4594_tn","Bút nước xanh Vợt - Mã 055","₫5.000","24","3","0","2154760754"
"1561570009-154","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/b2de94c812e28f91c80e06e9ac2aef0f_tn","Chì 2B Deli","₫4.000","99","11","0","2203271600"
"1561570015-252","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/a4d5bf797d51bdeb980e243cdd84e82e_tn","Bút nước xanh búp bê cầu mưa","₫5.000","2","0","0","2344581991"
"1561570009-39","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/80fbed788d0523755fe337308f1b8219_tn","Bút chì gỗ đầu gôm to","₫5.000","225","9","0","2253774641"
"1561570009-127","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/d24432a9e59d6bf3d1ed5928e4adcc91_tn","Bút nước đen hình thỏ Molang","₫5.000","65","19","0","2299869221"
"1561570021-419","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/ef275c73a60cfa404420b62ec93e210e_tn","Bút chì bấm ngòi dài","₫5.000","0","8","40","2202824353"
"1561570003-5","https://banhang.shopee.vn/portal/product/list/all?page=4&size=99&order=popularity_dsc","https://cf.shopee.vn/file/4f9d1fd59e99f69648d2a9843bf6576d_tn","Bút nước - súng","₫5.000","10","13","0","2153093224"
"1561570015-276","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/2f8a850749b0e9620dbf8b13a0d63e10_tn","Hộp viết nhựa Doreamon có la bàn- Mã 7096","₫22.000","16","16","0","2317164630"
"1561570009-61","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/b7775a04b8fadeaff66e6051a52f1bca_tn","Chì bấm thỏ Molag - MP 519","₫5.000","27","15","0","2202772795"
"1561570015-378","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/64fac936df1361b1b48a527657ade09b_tn","Hộp viết nhựa Doreamon - Mã 7093","₫18.000","10","8","0","2317160929"
"1561570015-409","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/4ec29da34c9e8a6c57b923c16b8db04d_tn","Sticker kiểu Nhật Bản siêu cute","₫8.000","7","50","0","2299923571"
"1561570009-85","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/c37c72e1d9a6b9deb14ac71d8cf9e6b7_tn","Bóp viết da PU mèo","₫23.000","2","17","0","2179137770"
"1561570009-175","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/5ba891075e324ca0ab01c8e0cd726521_tn","Bút nước đen kì lân mặt trăng","₫5.000","0","0","0","2195124552"
"1561570015-230","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/eac4e04be66248048ac234753ce876f1_tn","Bút nước đen con mực","₫5.000","50","0","0","2344686525"
"1561570021-491","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/2dcc0437f3fa26958432268481d6d06e_tn","Bút nước đen khủng long","₫5.000","75","5","1","2195124567"
"1561570015-348","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/0541b8b2f45ed290710fb4c449ab799e_tn","Bút nước xanh Gà trong","₫5.000","10","0","0","2344581999"
"1561570009-44","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/a4a7291c5a47e90c1844773b93686db5_tn","Bóp viết Good time - Nhiều Mẫu - BD-180-20","₫22.000","38","14","0","2239771016"
"1561570009-91","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/4295a44b38d0a839fd631d488ed7e6a3_tn","Đồ chơi bắn bi","₫12.000","13","17","0","2175158642"
"1561570009-67","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/467537b6c67369e9cf135ad7b6000ef2_tn","Móc khóa BTS - Gấu - Thỏ","₫15.000","18","18","0","2202005241"
"1561570009-214","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/df9c79a1a0a3e135bbe618841eddb666_tn","Sổ mini cách điệu - Mẫu 2","₫3.000","100","12","0","2161603153"
"1561570015-391","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/785967dde55dfb754a4c8d7c045f5e03_tn","Bóp viết nhựa trong kim tuyến","₫20.000","100","30","0","2306676524"
"1561570021-512","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/8e278090773009117c047476c6cf0b55_tn","Bút nước đen cá voi ( mẫu 2)","₫5.000","50","0","0","2344686559"
"1561570021-428","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/4baf8e61ac794344cdb4eff2d7d0a851_tn","Thước kẻ công chúa 15cm - Mã 8098","₫5.000","69","24","10","2161872286"
"1561570015-222","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/6d5cfd59b872b22e6aee051c2c52e822_tn","Bút nước đen giọt nước đội nón","₫5.000","50","2","0","2344686546"
"1561570009-169","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/50bd6290de56481ab9ae9029b58a0cd5_tn","Bút nước xanh hình trứng","₫5.000","0","0","0","2195155674"
"1561570021-443","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/83af19da53eb003d75c4ab93278c4c4d_tn","Hộp bút xe hơi","₫22.000","0","0","5","2174942319"
"1561570009-210","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/43fcd0808c1e0d83fedda8fb172ca879_tn","Thước kẻ gấu nằm 12cm - Mã 8128","₫5.000","96","9","0","2161872289"
"1561570009-36","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e280ece1a53d55c24fd62d8280c87206_tn","Bóp viết có nước đẹp tuyệt vời","₫32.000","10","118","0","2268774016"
"1561570021-422","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/9cc7afc0771e1ad95d219b13891664be_tn","Bút nước đen siêu nhân","₫5.000","33","35","12","2195124538"
"1561570021-440","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/6b180e2a8b3dccb4ca4dbd3fc4d2a428_tn","Bóp viết Simili sọc - Mã - 7229","₫16.000","57","38","5","2317193849"
"1561570009-83","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/c31cf69e0a55a72757ccc4ba798124b8_tn","Chuốt bút chì hình chuột đứng","₫5.000","100","1","0","2182868314"
"1561570009-219","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/8ab8e669fd37b359d74f33b9d7b1785c_tn","Bút nước xanh Chìa khóa - Mã 315","₫5.000","28","13","0","2154760579"
"1561570015-389","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e09f3f10504513003ed16ff28537d1c5_tn","Bóp viết Thỏ Molang dâu","₫20.000","1","35","0","2306676529"
"1561570009-180","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/b4b104ac798827f99b7e4ba282bc8fd4_tn","Chuốt chì hình thỏ","₫3.000","0","0","0","2182883641"
"1561570015-312","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e122d7538bfd6cffe2a090596f2aad58_tn","Gôm hình Robot - Mã 6135","₫3.000","36","0","0","2299923568"
"1561570009-68","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/da83d7ea5c0804f69582cb7182828a34_tn","Móc khoá UNICORN","₫20.000","0","16","0","2201970081"
"1561570009-205","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/35971483bfea61f72918304c15931d3e_tn","Chuốt bút chì hình cú mèo - Mã 349","₫5.000","73","7","0","2171926013"
"1561570015-248","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/ade7d6106406682ee232caa963964fb7_tn","Bút nước xanh Siêu nhân mẫu 3","₫5.000","2","1","0","2344582000"
"1561570015-388","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/6a5e5a371330b65778159cd2b3a292aa_tn","Bút chì gỗ HB Classmate - Mã CL-PC201","₫3.000","10","16","0","2306676530"
"1561570015-399","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/ee780d11f03ff9fda2610fba75ff533b_tn","Chuốt bút chì hình con bọ","₫5.000","7","0","0","2301511724"
"1561570021-475","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/2a0b893b4cab31b344ad8c14b17060ec_tn","Giấy note Hàn Quốc - Mẫu Đứng","₫5.000","6","40","2","2046952965"
"1561570015-311","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/9b91d662743e6205dc16cc2d613efa62_tn","Gôm hình con voi 2 cục - Mã 1382","₫3.000","30","0","0","2299923569"
"1561570009-158","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/820ff96695dd58cc246f60c1cbcd6596_tn","Chì bấm hình thỏ đầu gôm","₫5.000","100","13","0","2203050784"
"1561570009-51","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/434315e788a4f3517dce6d48f755a5e6_tn","Hộp bút - Thiếc - 2 Tầng","₫34.000","0","0","0","2239602974"
"1561570009-48","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/d0458d1ea1603c742ac13e7c70cb1c66_tn","Hộp bút có máy tính","₫57.000","0","14","0","2239688047"
"1561570015-363","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/c7215e824ab16325fc31f286ea1c565a_tn","Hộp bút hít nhân vật hoạt hình - Nhiều Mẫu","₫34.000","5","12","0","2317478214"
"1561570009-165","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/9b0ede07755621d12a40f5072f630ba2_tn","Hình xăm màu ( hàng hiếm)","₫5.000","8","27","0","2202090010"
"1561570015-289","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/6a5e5a371330b65778159cd2b3a292aa_tn","Bút chì gỗ HB Classmate - Mã CL-PC201","₫3.000","10","16","0","2306676530"
"1561570009-200","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/bcd5012fd8e51c9d0e06dfc12acd6f7e_tn","Chì bấm hình thỏ - Mã 528","₫5.000","48","6","0","2172022469"
"1561570009-99","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/c0eb443775112641355933147c0791f7_tn","túi bút xương rồng","₫20.000","10","7","0","2172106260"
"1561570009-97","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/7c67c3055b809a8af95fa4b7c99941a4_tn","Bóp viết da PU mắt nổi","₫22.000","21","16","0","2172127956"
"1561570009-45","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/97a45ef5045d262d961ab53fe90167dc_tn","Bóp viết vải chống nước ( 4 màu)","₫26.000","30","29","0","2239762963"
"1561570015-309","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/83b66088a649abb35b634a65bc832fa6_tn","Gôm hình cú mèo - Mã 5163","₫3.000","35","10","0","2299923585"
"1561570015-343","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/4125d66d8aaec28a4ba91687ecfa3ae3_tn","Bút nước xanh Heo hồng","₫5.000","8","2","0","2344582017"
"1561570021-483","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/be60a5461f4c4f5ed1609a9e05a77b2b_tn","Chì khúc thay ngòi nắp tẩy - Mã LT 1304","₫4.000","47","13","1","2299942871"
"1561570021-434","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/357abec0f85c56b66b4985af74f9f27b_tn","Thước kẻ hình thỏ và gấu - Mã 8013","₫5.000","43","29","7","2161872291"
"1561570015-261","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/80e3bb19bf5478189a4b56fac62eb076_tn","Hộp bút sắt Dễ thương B-590-21","₫20.000","1","17","0","2317480318"
"1561570015-329","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/eac4e04be66248048ac234753ce876f1_tn","Bút nước đen con mực","₫5.000","50","0","0","2344686525"
"1561570003-21","https://banhang.shopee.vn/portal/product/list/all?page=4&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f529cc247073c06c3ab0fef8faa011a7_tn","Bút chì thay ngòi","₫4.000","100","9","0","1985071465"
